#run	stop_time	species	cell	charge_avg	run_dose(Pe/cm2)
16338	2022-07-17 07:46:00-04:00	2022-07-18 10:56:00-04:00	p	15	-0.5339	1.134395308230353
16339	2022-07-17 11:08:00-04:00	2022-07-17 12:16:00-04:00	p	15	-0.5356	0.04368531548054427
16341	2022-07-17 12:34:00-04:00	2022-07-17 16:31:00-04:00	p	15	-0.5362	0.16355823077755116
16343	2022-07-17 16:56:00-04:00	2022-07-17 20:31:00-04:00	p	15	-0.5336	0.15588878859936736
16345	2022-07-17 20:51:00-04:00	2022-07-17 21:52:00-04:00	p	15	-0.5309	0.04771326762130193
16346	2022-07-17 22:13:00-04:00	2022-07-18 02:10:00-04:00	p	15	-0.5352	0.1880925278111232
16348	2022-07-18 02:20:00-04:00	2022-07-18 06:19:00-04:00	p	15	-0.5326	0.1826756085340074
16350	2022-07-18 06:27:00-04:00	2022-07-19 10:28:00-04:00	p	15	-0.5334	1.1361069191080773
16352	2022-07-18 10:38:00-04:00	2022-07-18 14:42:00-04:00	p	15	-0.5360	0.1693381368755991
16353	2022-07-18 14:50:00-04:00	2022-07-18 18:52:00-04:00	p	15	-0.5343	0.18923352086004444
16354	2022-07-18 18:54:00-04:00	2022-07-18 22:49:00-04:00	p	15	-0.5328	0.17459903665149137
16355	2022-07-18 22:52:00-04:00	2022-07-19 02:46:00-04:00	p	15	-0.5322	0.17425374928460519
16356	2022-07-19 02:48:00-04:00	2022-07-19 06:40:00-04:00	p	15	-0.5323	0.16747227826102523
16357	2022-07-19 06:42:00-04:00	2022-07-19 09:07:00-04:00	p	15	-0.5303	0.11016050913172301
16358	2022-07-19 12:49:00-04:00	2022-07-19 15:10:00-04:00	d	20	0.0942	0.04511160763983683
16359	2022-07-19 15:25:00-04:00	2022-07-19 17:08:00-04:00	d	20	-0.0439	0.036735001936263646
16360	2022-07-19 17:16:00-04:00	2022-07-19 17:29:00-04:00	d	20	0.0427	0.001855247826064319
16361	2022-07-19 17:33:00-04:00	2022-07-19 17:49:00-04:00	d	20	0.0425	0.0018586294084083465
16362	2022-07-19 17:53:00-04:00	2022-07-19 19:01:00-04:00	d	20	0.0433	0.03273464381842243
16401	2022-07-21 21:01:00-04:00	2022-07-21 21:46:00-04:00	d	20	0.1682	0.023804604052883132
16403	2022-07-21 22:57:00-04:00	2022-07-22 03:02:00-04:00	d	20	0.2221	0.12403466463838675
16404	2022-07-22 03:06:00-04:00	2022-07-22 06:56:00-04:00	d	20	0.2533	0.11366983949869514
16405	2022-07-22 06:58:00-04:00	2022-07-22 10:01:00-04:00	d	20	0.2687	0.06535161634362527
16406	2022-07-22 11:03:00-04:00	2022-07-22 13:05:00-04:00	d	20	0.2723	0.049524454618489124
16407	2022-07-22 13:23:00-04:00	2022-07-22 14:46:00-04:00	d	20	0.2914	0.03507397689028038
16408	2022-07-22 14:56:00-04:00	2022-07-22 17:02:00-04:00	d	20	0.3146	0.048560095269633494
16409	2022-07-22 17:11:00-04:00	2022-07-22 21:11:00-04:00	d	20	0.3294	0.1181512423903398
16410	2022-07-22 21:44:00-04:00	2022-07-22 23:11:00-04:00	d	20	0.3404	0.031102873195291945
