#run,start_time,stop_time,species,cell,charge_avg_online,charge_avg_offline_cc,charge_avg_offline,charge_avg_offline_err,run_dose(Pe/cm2),cc_on,cc_off,cc_off_err
16066,2022-06-13 23:44:00-04:00,2022-06-14 01:59:00-04:00,p,15,0.8237,0.8669,0.8296,0.003558,0.0407796093426759,-9.1267,-9.6057,0.4677
16067,2022-06-14 02:01:00-04:00,2022-06-14 05:51:00-04:00,p,15,0.8227,0.8659,0.8283,0.003562,0.0409306266106023,-9.1267,-9.6057,0.4677
16069,2022-06-14 06:10:00-04:00,2022-06-14 08:35:00-04:00,p,15,0.8263,0.8697,0.8319,0.00372,0.0374156447737978,-9.1267,-9.6057,0.4677
16074,2022-06-14 20:17:00-04:00,2022-06-14 22:34:00-04:00,p,15,0.8365,0.8804,0.8436,0.003653,0.0382530578076374,-9.1267,-9.6057,0.4677
16075,2022-06-14 22:36:00-04:00,2022-06-15 00:50:00-04:00,p,15,0.8285,0.872,0.8351,0.003557,0.0397697556116984,-9.1267,-9.6057,0.4677
16076,2022-06-15 00:52:00-04:00,2022-06-15 02:53:00-04:00,p,15,0.8276,0.871,0.8339,0.003685,0.0383748356207176,-9.1267,-9.6057,0.4677
16077,2022-06-15 02:55:00-04:00,2022-06-15 05:17:00-04:00,p,15,0.8269,0.8703,0.833,0.003619,0.0369408549407784,-9.1267,-9.6057,0.4677
16078,2022-06-15 05:22:00-04:00,2022-06-15 07:41:00-04:00,p,15,0.8313,0.8749,0.8373,0.005776,0.0155633907878143,-9.1267,-9.6057,0.4677
16137,2022-06-20 00:02:00-04:00,2022-06-20 07:13:00-04:00,p,15,0.6343,0.6292,0.6089,0.000803,0.3229776519707977,-5.2467,-5.204,0.1361
16138,2022-06-20 07:17:00-04:00,2022-06-20 14:57:00-04:00,p,15,0.6332,0.6281,0.6044,0.000851,0.2769746337653729,-5.2467,-5.204,0.1361
16144,2022-06-20 16:02:00-04:00,2022-06-20 20:05:00-04:00,p,15,0.6306,0.6254,0.5974,0.001062,0.1757196471096532,-5.2467,-5.204,0.1361
16145,2022-06-20 20:09:00-04:00,2022-06-21 00:05:00-04:00,p,15,0.6284,0.6233,0.594,0.001109,0.1607385609615465,-5.2467,-5.204,0.1361
16146,2022-06-21 00:08:00-04:00,2022-06-21 03:08:00-04:00,p,15,0.6261,0.621,0.5911,0.002156,0.0447761583678838,-5.2467,-5.204,0.1361
16148,2022-06-21 04:03:00-04:00,2022-06-21 08:26:00-04:00,p,15,0.6284,0.6233,0.5947,0.001119,0.1620901757141028,-5.2467,-5.204,0.1361
16156,2022-06-22 21:37:00-04:00,2022-06-22 23:43:00-04:00,p,15,-0.5815,-0.5767,-0.5445,0.001846,0.051398639498459,-5.2467,-5.204,0.1361
16157,2022-06-22 00:11:00-04:00,2022-06-22 04:06:00-04:00,p,15,-0.5772,-0.5725,-0.5411,0.001473,0.0741650546162745,-5.2467,-5.204,0.1361
16158,2022-06-22 04:08:00-04:00,2022-06-22 06:01:00-04:00,p,15,-0.5768,-0.5721,-0.5403,0.0017,0.0617979130661741,-5.2467,-5.204,0.1361
16164,2022-06-22 10:27:00-04:00,2022-06-22 10:53:00-04:00,p,15,-0.5839,-0.5792,-0.5461,0.005921,0.0038893881782155,-5.2467,-5.204,0.1361
16166,2022-06-22 12:08:00-04:00,2022-06-22 13:08:00-04:00,p,15,-0.5813,-0.5766,-0.5453,0.001944,0.0417156856881317,-5.2467,-5.204,0.1361
16167,2022-06-22 13:10:00-04:00,2022-06-22 16:34:00-04:00,p,15,-0.5796,-0.5749,-0.5432,0.001191,0.1071849137404298,-5.2467,-5.204,0.1361
16168,2022-06-22 17:00:00-04:00,2022-06-22 18:01:00-04:00,p,15,-0.5826,-0.5778,-0.5457,0.003212,0.0105108508269766,-5.2467,-5.204,0.1361
16169,2022-06-22 20:22:00-04:00,2022-06-22 21:29:00-04:00,p,15,-0.5826,-0.5779,-0.5455,0.002605,0.0218935292417557,-5.2467,-5.204,0.1361
16170,2022-06-22 22:35:00-04:00,2022-06-23 02:51:00-04:00,p,15,-0.5789,-0.5742,-0.5417,0.000986,0.1742862427281697,-5.2467,-5.204,0.1361
16178,2022-06-23 04:06:00-04:00,2022-06-23 06:16:00-04:00,p,15,-0.5728,-0.5682,-0.5349,0.001259,0.1145827864442827,-5.2467,-5.204,0.1361
16211,2022-07-01 20:41:00-04:00,2022-07-02 01:15:00-04:00,p,15,0.6854,0.6838,0.6648,0.001472,0.1528755416554485,-3.6665,-3.6582,0.1108
16213,2022-07-02 01:47:00-04:00,2022-07-02 04:44:00-04:00,p,15,0.6966,0.695,0.6752,0.001834,0.0989673773594716,-3.6665,-3.6582,0.1108
16214,2022-07-02 04:48:00-04:00,2022-07-02 08:41:00-04:00,p,15,0.6976,0.696,0.6755,0.001523,0.1575531037770314,-3.6665,-3.6582,0.1108
16221,2022-07-02 12:15:00-04:00,2022-07-02 16:23:00-04:00,p,15,0.6975,0.696,0.6746,0.001512,0.1510329267542521,-3.6665,-3.6582,0.1108
16222,2022-07-02 16:28:00-04:00,2022-07-02 20:23:00-04:00,p,15,0.6926,0.6911,0.6689,0.001432,0.1767381955720628,-3.6665,-3.6582,0.1108
16223,2022-07-02 20:32:00-04:00,2022-07-03 00:32:00-04:00,p,15,0.6887,0.6872,0.664,0.001333,0.2033306259648987,-3.6665,-3.6582,0.1108
16224,2022-07-03 00:34:00-04:00,2022-07-03 01:22:00-04:00,p,15,0.6878,0.6862,0.6626,0.005007,0.0121821358989883,-3.6665,-3.6582,0.1108
16225,2022-07-03 01:58:00-04:00,2022-07-03 03:01:00-04:00,p,15,0.6885,0.687,0.6632,0.002572,0.0520377531415172,-3.6665,-3.6582,0.1108
16226,2022-07-03 03:07:00-04:00,2022-07-03 04:42:00-04:00,p,15,0.6872,0.6856,0.6615,0.002718,0.0441143810823636,-3.6665,-3.6582,0.1108
16228,2022-07-03 05:35:00-04:00,2022-07-03 08:23:00-04:00,p,15,0.6873,0.6857,0.6613,0.00207,0.08546658772324,-3.6665,-3.6582,0.1108
16231,2022-07-03 13:35:00-04:00,2022-07-03 16:59:00-04:00,p,15,-0.5166,-0.5154,-0.4938,0.001322,0.0928817058659198,-3.6665,-3.6582,0.1108
16232,2022-07-03 17:58:00-04:00,2022-07-03 22:00:00-04:00,p,15,-0.5703,-0.569,-0.5455,0.001114,0.1814942459366788,-3.6665,-3.6582,0.1108
16233,2022-07-03 22:03:00-04:00,2022-07-04 02:03:00-04:00,p,15,-0.5852,-0.5839,-0.5595,0.001121,0.1955377414298214,-3.6665,-3.6582,0.1108
16234,2022-07-04 02:07:00-04:00,2022-07-04 02:53:00-04:00,p,15,-0.5906,-0.5892,-0.5642,0.002635,0.0369917162529721,-3.6665,-3.6582,0.1108
16235,2022-07-04 03:05:00-04:00,2022-07-04 03:25:00-04:00,p,15,-0.5922,-0.5908,-0.5657,0.003977,0.0161178807271132,-3.6665,-3.6582,0.1108
16236,2022-07-04 03:31:00-04:00,2022-07-04 04:53:00-04:00,p,15,-0.5938,-0.5924,-0.5672,0.002178,0.0515282861017426,-3.6665,-3.6582,0.1108
16238,2022-07-04 05:19:00-04:00,2022-07-04 05:59:00-04:00,p,15,-0.5946,-0.5932,-0.5678,0.003305,0.0222691391798411,-3.6665,-3.6582,0.1108
16243,2022-07-04 08:17:00-04:00,2022-07-04 11:00:00-04:00,p,15,-0.5993,-0.598,-0.572,0.00143,0.1195357138554815,-3.6665,-3.6582,0.1108
16244,2022-07-04 11:06:00-04:00,2022-07-04 13:11:00-04:00,p,15,-0.6003,-0.5989,-0.5727,0.001668,0.0870892800769273,-3.6665,-3.6582,0.1108
16245,2022-07-04 15:48:00-04:00,2022-07-04 20:26:00-04:00,p,15,-0.6015,-0.6001,-0.5733,0.001103,0.2089734341110774,-3.6665,-3.6582,0.1108
16246,2022-07-04 20:58:00-04:00,2022-07-05 00:58:00-04:00,p,15,-0.6046,-0.6033,-0.5759,0.001155,0.1936788699883119,-3.6665,-3.6582,0.1108
16248,2022-07-05 01:09:00-04:00,2022-07-05 05:08:00-04:00,p,15,-0.6045,-0.6031,-0.5753,0.001193,0.178115738833295,-3.6665,-3.6582,0.1108
16249,2022-07-05 05:10:00-04:00,2022-07-05 06:30:00-04:00,p,15,-0.6058,-0.6045,-0.5764,0.002549,0.0352788143758913,-3.6665,-3.6582,0.1108
16250,2022-07-05 07:37:00-04:00,2022-07-05 08:24:00-04:00,p,15,-0.6047,-0.6033,-0.5753,0.002981,0.0262994028228015,-3.6665,-3.6582,0.1108
16251,2022-07-05 08:37:00-04:00,2022-07-05 09:35:00-04:00,p,15,-0.6053,-0.6039,-0.5756,0.002425,0.0410254513413088,-3.6665,-3.6582,0.1108
16252,2022-07-05 10:35:00-04:00,2022-07-05 12:00:00-04:00,p,15,-0.6065,-0.6051,-0.5768,0.002151,0.0523422605674657,-3.6665,-3.6582,0.1108
16253,2022-07-05 12:24:00-04:00,2022-07-05 16:22:00-04:00,p,15,-0.606,-0.6047,-0.5762,0.001313,0.1361240474974423,-3.6665,-3.6582,0.1108
16256,2022-07-05 16:44:00-04:00,2022-07-05 20:48:00-04:00,p,15,-0.6039,-0.6025,-0.5738,0.001181,0.1834922168074285,-3.6665,-3.6582,0.1108
16257,2022-07-05 20:56:00-04:00,2022-07-06 00:56:00-04:00,p,15,-0.602,-0.6006,-0.5717,0.001158,0.1893410118590861,-3.6665,-3.6582,0.1108
16259,2022-07-06 01:16:00-04:00,2022-07-06 05:16:00-04:00,p,15,-0.5981,-0.5968,-0.568,0.001207,0.1673668846615915,-3.6665,-3.6582,0.1108
16260,2022-07-06 05:22:00-04:00,2022-07-06 07:26:00-04:00,p,15,-0.5968,-0.5955,-0.5667,0.001605,0.0981046257023482,-3.6665,-3.6582,0.1108
16317,2022-07-14 23:30:00-04:00,2022-07-15 00:02:00-04:00,p,15,0.6177,0.6368,0.6119,0.008856,0.0253808167356298,-3.7019,-3.8164,0.5278
16318,2022-07-15 00:05:00-04:00,2022-07-15 02:44:00-04:00,p,15,0.6051,0.6238,0.5986,0.003995,0.1227569104067974,-3.7019,-3.8164,0.5278
16320,2022-07-15 02:55:00-04:00,2022-07-15 06:54:00-04:00,p,15,0.5963,0.6148,0.5887,0.003472,0.1569495846727832,-3.7019,-3.8164,0.5278
16321,2022-07-15 06:56:00-04:00,2022-07-15 10:29:00-04:00,p,15,0.5903,0.6085,0.5815,0.008472,0.1315647728743727,-3.7019,-3.8164,0.5278
16322,2022-07-15 10:37:00-04:00,2022-07-15 12:26:00-04:00,p,15,0.6106,0.6295,0.5987,0.008428,0.0777829732260813,-3.7019,-3.8164,0.5278
16323,2022-07-15 12:32:00-04:00,2022-07-15 14:34:00-04:00,p,15,0.6138,0.6328,0.6008,0.009782,0.0471493994931781,-3.7019,-3.8164,0.5278
16325,2022-07-15 19:14:00-04:00,2022-07-15 19:26:00-04:00,p,15,0.6162,0.6352,0.6027,0.024539,0.0103280442007933,-3.7019,-3.8164,0.5278
16326,2022-07-15 19:33:00-04:00,2022-07-15 20:28:00-04:00,p,15,0.6136,0.6325,0.6,0.015072,0.0264898605352223,-3.7019,-3.8164,0.5278
16328,2022-07-16 01:30:00-04:00,2022-07-16 05:27:00-04:00,p,15,0.6066,0.6254,0.5905,0.007312,0.1729554939139354,-3.7019,-3.8164,0.5278
16329,2022-07-16 05:30:00-04:00,2022-07-16 09:30:00-04:00,p,15,0.6039,0.6226,0.5867,0.006993,0.1980575995989019,-3.7019,-3.8164,0.5278
16330,2022-07-16 09:38:00-04:00,2022-07-16 13:38:00-04:00,p,15,0.6003,0.6189,0.5818,0.00679,0.2205860431320063,-3.7019,-3.8164,0.5278
16331,2022-07-16 13:40:00-04:00,2022-07-16 15:29:00-04:00,p,15,0.5994,0.6179,0.58,0.011086,0.0714177293504654,-3.7019,-3.8164,0.5278
16332,2022-07-16 15:48:00-04:00,2022-07-16 16:19:00-04:00,p,15,0.6013,0.6199,0.5813,0.027529,0.0109455522816649,-3.7019,-3.8164,0.5278
16333,2022-07-16 17:30:00-04:00,2022-07-16 18:33:00-04:00,p,15,0.6023,0.6209,0.5822,0.014954,0.0316400593997111,-3.7019,-3.8164,0.5278
16335,2022-07-16 23:37:00-04:00,2022-07-17 03:39:00-04:00,p,15,-0.5117,-0.5276,-0.5048,0.005735,0.1597416627320301,-3.7019,-3.8164,0.5278
16336,2022-07-17 03:32:00-04:00,2022-07-17 05:52:00-04:00,p,15,-0.5248,-0.5411,-0.5175,0.007639,0.0924151164144043,-3.7019,-3.8164,0.5278
16337,2022-07-17 05:57:00-04:00,2022-07-17 07:36:00-04:00,p,15,-0.5268,-0.5431,-0.5191,0.009432,0.0642197770902812,-3.7019,-3.8164,0.5278
16338,2022-07-17 07:46:00-04:00,2022-07-17 10:56:00-04:00,p,15,-0.532,-0.5485,-0.524,0.006651,0.1377784713628424,-3.7019,-3.8164,0.5278
16339,2022-07-17 11:08:00-04:00,2022-07-17 12:16:00-04:00,p,15,-0.5356,-0.5522,-0.5273,0.011442,0.0436853154805442,-3.7019,-3.8164,0.5278
16341,2022-07-17 12:34:00-04:00,2022-07-17 16:31:00-04:00,p,15,-0.5362,-0.5528,-0.5275,0.006018,0.1635582307775511,-3.7019,-3.8164,0.5278
16343,2022-07-17 16:56:00-04:00,2022-07-17 20:31:00-04:00,p,15,-0.5336,-0.5501,-0.5242,0.006232,0.1558887885993673,-3.7019,-3.8164,0.5278
16345,2022-07-17 20:51:00-04:00,2022-07-17 21:52:00-04:00,p,15,-0.5309,-0.5473,-0.521,0.011255,0.0477132676213019,-3.7019,-3.8164,0.5278
16346,2022-07-17 22:13:00-04:00,2022-07-18 02:10:00-04:00,p,15,-0.5352,-0.5517,-0.5249,0.005679,0.1880925278111232,-3.7019,-3.8164,0.5278
16348,2022-07-18 02:20:00-04:00,2022-07-18 06:19:00-04:00,p,15,-0.5326,-0.549,-0.5216,0.005738,0.1807021247335345,-3.7019,-3.8164,0.5278
16350,2022-07-18 06:27:00-04:00,2022-07-18 10:28:00-04:00,p,15,-0.5347,-0.5512,-0.5235,0.006606,0.1322810547543192,-3.7019,-3.8164,0.5278
16352,2022-07-18 10:38:00-04:00,2022-07-18 14:42:00-04:00,p,15,-0.536,-0.5526,-0.5243,0.005826,0.1667874313425939,-3.7019,-3.8164,0.5278
16353,2022-07-18 14:50:00-04:00,2022-07-18 18:52:00-04:00,p,15,-0.5343,-0.5508,-0.5221,0.005644,0.1879497351843935,-3.7019,-3.8164,0.5278
16354,2022-07-18 18:54:00-04:00,2022-07-18 22:49:00-04:00,p,15,-0.5328,-0.5493,-0.5202,0.005682,0.1734676961106357,-3.7019,-3.8164,0.5278
16355,2022-07-18 22:52:00-04:00,2022-07-19 02:46:00-04:00,p,15,-0.5322,-0.5487,-0.5192,0.005731,0.1742537492846051,-3.7019,-3.8164,0.5278
16356,2022-07-19 02:48:00-04:00,2022-07-19 06:40:00-04:00,p,15,-0.5323,-0.5488,-0.5187,0.00587,0.1674722782610252,-3.7019,-3.8164,0.5278
16357,2022-07-19 06:42:00-04:00,2022-07-19 09:07:00-04:00,p,15,-0.5303,-0.5467,-0.5164,0.007376,0.110160509131723,-3.7019,-3.8164,0.5278
16658,2022-08-12 06:34:00-04:00,2022-08-12 08:00:00-04:00,p,15,0.3546,0.362,0.3557,0.000668,0.0712597993511926,-3.7383,-3.8164,0.0639
16659,2022-08-12 08:08:00-04:00,2022-08-12 09:44:00-04:00,p,15,0.383,0.391,0.3838,0.000683,0.0790915165078437,-3.7383,-3.8164,0.0639
16660,2022-08-12 09:55:00-04:00,2022-08-12 11:43:00-04:00,p,15,0.4015,0.4099,0.4021,0.000806,0.0595711076053722,-3.7383,-3.8164,0.0639
16664,2022-08-12 18:58:00-04:00,2022-08-12 19:41:00-04:00,p,15,0.447,0.4563,0.4473,0.001646,0.0165738391443878,-3.7383,-3.8164,0.0639
16665,2022-08-12 22:15:00-04:00,2022-08-13 02:17:00-04:00,p,15,0.4674,0.4772,0.4672,0.000511,0.203759125329236,-3.7383,-3.8164,0.0639
16666,2022-08-13 02:21:00-04:00,2022-08-13 04:10:00-04:00,p,15,0.4813,0.4914,0.4803,0.000784,0.0931578081323943,-3.7383,-3.8164,0.0639
16671,2022-08-13 04:51:00-04:00,2022-08-13 08:50:00-04:00,p,15,0.4935,0.5038,0.492,0.00058,0.1724027238002891,-3.7383,-3.8164,0.0639
16672,2022-08-13 08:55:00-04:00,2022-08-13 12:55:00-04:00,p,15,0.5063,0.5168,0.504,0.000588,0.1651593833136385,-3.7383,-3.8164,0.0639
16673,2022-08-13 13:06:00-04:00,2022-08-13 13:34:00-04:00,p,15,0.5104,0.5211,0.5077,0.001637,0.0231068309702745,-3.7383,-3.8164,0.0639
16674,2022-08-13 13:54:00-04:00,2022-08-13 15:03:00-04:00,p,15,0.5135,0.5242,0.5107,0.001072,0.0543806629640202,-3.7383,-3.8164,0.0639
16675,2022-08-13 18:18:00-04:00,2022-08-13 21:50:00-04:00,p,15,0.5638,0.5756,0.5555,0.000671,0.161060075039151,-3.7383,-3.8164,0.0639
16676,2022-08-13 21:56:00-04:00,2022-08-14 01:34:00-04:00,p,15,0.575,0.587,0.5652,0.000757,0.1876610897039347,-3.7383,-3.8164,0.0639
16678,2022-08-14 01:42:00-04:00,2022-08-14 03:01:00-04:00,p,15,0.5755,0.5875,0.5648,0.001241,0.0687424918651508,-3.7383,-3.8164,0.0639
16679,2022-08-14 03:08:00-04:00,2022-08-14 04:37:00-04:00,p,15,0.5749,0.5869,0.5638,0.001172,0.0735143120814274,-3.7383,-3.8164,0.0639
16681,2022-08-14 05:04:00-04:00,2022-08-14 09:04:00-04:00,p,15,0.5744,0.5864,0.5625,0.000735,0.2051515698690649,-3.7383,-3.8164,0.0639
16682,2022-08-14 09:08:00-04:00,2022-08-14 13:08:00-04:00,p,15,0.5733,0.5852,0.5603,0.000735,0.1902383520995553,-3.7383,-3.8164,0.0639
16683,2022-08-14 13:17:00-04:00,2022-08-14 17:21:00-04:00,p,15,0.5712,0.5831,0.5576,0.000733,0.1901729507924248,-3.7383,-3.8164,0.0639
16685,2022-08-14 18:21:00-04:00,2022-08-14 19:15:00-04:00,p,15,0.5757,0.5877,0.5613,0.001619,0.0367678509977737,-3.7383,-3.8164,0.0639
16687,2022-08-14 21:32:00-04:00,2022-08-14 21:36:00-04:00,p,15,0.5708,0.5828,0.5558,0.005386,0.0036287465064407,-3.7383,-3.8164,0.0639
16688,2022-08-14 21:40:00-04:00,2022-08-15 01:38:00-04:00,p,15,0.5711,0.5831,0.5552,0.000713,0.2046213516365833,-3.7383,-3.8164,0.0639
16689,2022-08-15 01:41:00-04:00,2022-08-15 02:53:00-04:00,p,15,0.5698,0.5817,0.5533,0.001282,0.0640092076257865,-3.7383,-3.8164,0.0639
16690,2022-08-15 02:59:00-04:00,2022-08-15 03:28:00-04:00,p,15,0.5702,0.5821,0.5533,0.002004,0.02574274547507,-3.7383,-3.8164,0.0639
16692,2022-08-15 03:37:00-04:00,2022-08-15 07:22:00-04:00,p,15,0.5696,0.5815,0.5524,0.000792,0.1543326108780316,-3.7383,-3.8164,0.0639
16693,2022-08-15 07:45:00-04:00,2022-08-15 11:39:00-04:00,p,15,0.5687,0.5805,0.5511,0.00073,0.1909883168295355,-3.7383,-3.8164,0.0639
16695,2022-08-15 12:48:00-04:00,2022-08-15 12:54:00-04:00,p,15,0.5697,0.5816,0.5519,0.004129,0.0062893798658147,-3.7383,-3.8164,0.0639
16709,2022-08-17 20:28:00-04:00,2022-08-17 22:22:00-04:00,p,15,0.5815,0.5975,0.5751,0.00098,0.0597587048552032,-3.6738,-3.7748,0.0481
16710,2022-08-17 22:28:00-04:00,2022-08-18 00:07:00-04:00,p,15,0.5779,0.5938,0.571,0.001019,0.0543671220258721,-3.6738,-3.7748,0.0481
16711,2022-08-18 01:22:00-04:00,2022-08-18 05:21:00-04:00,p,15,0.5724,0.5882,0.5648,0.000551,0.2008362491186228,-3.6738,-3.7748,0.0481
16712,2022-08-18 05:23:00-04:00,2022-08-18 09:55:00-04:00,p,15,0.5651,0.5807,0.5565,0.000517,0.2070437951879337,-3.6738,-3.7748,0.0481
16713,2022-08-18 09:57:00-04:00,2022-08-18 14:08:00-04:00,p,15,0.5691,0.5848,0.5589,0.000525,0.2107320921123525,-3.6738,-3.7748,0.0481
16715,2022-08-18 15:11:00-04:00,2022-08-18 17:54:00-04:00,p,15,0.5705,0.5861,0.5593,0.000709,0.1113726775172673,-3.6738,-3.7748,0.0481
16716,2022-08-18 18:03:00-04:00,2022-08-18 20:13:00-04:00,p,15,0.5684,0.5841,0.5568,0.000776,0.0941685294954493,-3.6738,-3.7748,0.0481
16717,2022-08-18 21:44:00-04:00,2022-08-19 00:55:00-04:00,p,15,0.5693,0.585,0.557,0.000621,0.1486777762998437,-3.6738,-3.7748,0.0481
16718,2022-08-19 01:10:00-04:00,2022-08-19 02:43:00-04:00,p,15,0.5686,0.5842,0.5561,0.001138,0.0443887581314671,-3.6738,-3.7748,0.0481
16719,2022-08-19 02:48:00-04:00,2022-08-19 06:49:00-04:00,p,15,0.568,0.5836,0.555,0.00056,0.1786003117249997,-3.6738,-3.7748,0.0481
16720,2022-08-19 06:53:00-04:00,2022-08-19 08:59:00-04:00,p,15,0.5656,0.5812,0.5522,0.000741,0.1050390254973526,-3.6738,-3.7748,0.0481
16721,2022-08-19 09:16:00-04:00,2022-08-19 09:29:00-04:00,p,15,-0.2661,-0.2734,-0.2577,0.001069,0.0110029074046047,-3.6738,-3.7748,0.0481
16722,2022-08-19 09:36:00-04:00,2022-08-19 10:10:00-04:00,p,15,-0.3898,-0.4005,-0.3806,0.001027,0.0245915730621611,-3.6738,-3.7748,0.0481
16723,2022-08-19 11:23:00-04:00,2022-08-19 14:25:00-04:00,p,15,-0.4951,-0.5088,-0.485,0.00054,0.1498005474550683,-3.6738,-3.7748,0.0481
16726,2022-08-19 14:53:00-04:00,2022-08-19 19:00:00-04:00,p,15,-0.5045,-0.5183,-0.4936,0.000468,0.2120642999473646,-3.6738,-3.7748,0.0481
16727,2022-08-19 19:06:00-04:00,2022-08-19 22:38:00-04:00,p,15,-0.509,-0.523,-0.4978,0.000526,0.1668727865232454,-3.6738,-3.7748,0.0481
16728,2022-08-19 22:45:00-04:00,2022-08-20 02:47:00-04:00,p,15,-0.5116,-0.5257,-0.4998,0.000485,0.1859236573613308,-3.6738,-3.7748,0.0481
16729,2022-08-20 02:53:00-04:00,2022-08-20 03:47:00-04:00,p,15,-0.5124,-0.5265,-0.5003,0.001001,0.0457906473766328,-3.6738,-3.7748,0.0481
16730,2022-08-20 03:43:00-04:00,2022-08-20 06:03:00-04:00,p,15,-0.5127,-0.5268,-0.5004,0.000644,0.1158466860063563,-3.6738,-3.7748,0.0481
16731,2022-08-20 06:13:00-04:00,2022-08-20 07:53:00-04:00,p,15,-0.513,-0.5271,-0.5005,0.00078,0.0796184661275988,-3.6738,-3.7748,0.0481
16732,2022-08-20 08:24:00-04:00,2022-08-20 10:41:00-04:00,p,15,-0.513,-0.5272,-0.5002,0.000667,0.1084173200732097,-3.6738,-3.7748,0.0481
16733,2022-08-20 11:12:00-04:00,2022-08-20 11:41:00-04:00,p,15,-0.5119,-0.526,-0.4984,0.001396,0.0237197648766805,-3.6738,-3.7748,0.0481
16734,2022-08-20 11:55:00-04:00,2022-08-20 12:03:00-04:00,p,15,-0.5084,-0.5223,-0.4951,0.002664,0.0056605839689171,-3.6738,-3.7748,0.0481
16736,2022-08-20 14:34:00-04:00,2022-08-20 18:21:00-04:00,p,15,-0.5121,-0.5262,-0.4983,0.000626,0.1692154965083625,-3.6738,-3.7748,0.0481
16738,2022-08-20 18:27:00-04:00,2022-08-20 21:02:00-04:00,p,15,-0.5142,-0.5284,-0.5002,0.000629,0.1131316817306075,-3.6738,-3.7748,0.0481
16742,2022-08-20 23:30:00-04:00,2022-08-21 00:20:00-04:00,p,15,-0.458,-0.4706,-0.4501,0.000951,0.0417950087150715,-3.6738,-3.7748,0.0481
16743,2022-08-21 00:29:00-04:00,2022-08-21 04:18:00-04:00,p,15,-0.511,-0.525,-0.5025,0.000517,0.1681032532092888,-3.6738,-3.7748,0.0481
16744,2022-08-21 04:27:00-04:00,2022-08-21 08:39:00-04:00,p,15,-0.5116,-0.5256,-0.5026,0.000479,0.2083516954722882,-3.6738,-3.7748,0.0481
16746,2022-08-21 08:45:00-04:00,2022-08-21 12:47:00-04:00,p,15,-0.5051,-0.5189,-0.4956,0.000486,0.1954221329018962,-3.6738,-3.7748,0.0481
16747,2022-08-21 12:53:00-04:00,2022-08-21 16:51:00-04:00,p,15,-0.5045,-0.5183,-0.4944,0.000479,0.1980827513376549,-3.6738,-3.7748,0.0481
16748,2022-08-21 16:52:00-04:00,2022-08-21 20:49:00-04:00,p,15,-0.5079,-0.5219,-0.4964,0.000489,0.1820131539600085,-3.6738,-3.7748,0.0481
16749,2022-08-21 20:54:00-04:00,2022-08-21 21:49:00-04:00,p,15,-0.5087,-0.5226,-0.4967,0.001278,0.0273336449003467,-3.6738,-3.7748,0.0481
16750,2022-08-21 22:18:00-04:00,2022-08-22 02:18:00-04:00,p,15,-0.5073,-0.5213,-0.4948,0.000484,0.1980832285904958,-3.6738,-3.7748,0.0481
16751,2022-08-22 02:23:00-04:00,2022-08-22 03:08:00-04:00,p,15,-0.5121,-0.5262,-0.499,0.001109,0.038542998323031,-3.6738,-3.7748,0.0481
16752,2022-08-22 03:18:00-04:00,2022-08-22 04:47:00-04:00,p,15,-0.5118,-0.5259,-0.4986,0.000862,0.0643468099307835,-3.6738,-3.7748,0.0481
16753,2022-08-22 16:50:00-04:00,2022-08-22 17:54:00-04:00,p,15,-0.5241,-0.5385,-0.5147,0.000958,0.0533282734012515,-3.6738,-3.7748,0.0481
16754,2022-08-22 18:03:00-04:00,2022-08-22 22:05:00-04:00,p,15,-0.5186,-0.5329,-0.5092,0.000499,0.1999135588174855,-3.6738,-3.7748,0.0481
16755,2022-08-22 22:10:00-04:00,2022-08-23 02:23:00-04:00,p,15,-0.5065,-0.5204,-0.4967,0.000482,0.1992793386072303,-3.6738,-3.7748,0.0481
16756,2022-08-23 02:28:00-04:00,2022-08-23 03:23:00-04:00,p,15,-0.4999,-0.5136,-0.4899,0.001111,0.0366509981752061,-3.6738,-3.7748,0.0481
16757,2022-08-23 04:58:00-04:00,2022-08-23 09:09:00-04:00,p,15,-0.5022,-0.516,-0.4919,0.000488,0.189317786621639,-3.6738,-3.7748,0.0481
16758,2022-08-23 09:12:00-04:00,2022-08-23 12:37:00-04:00,p,15,-0.4999,-0.5137,-0.4892,0.000537,0.1560368985471464,-3.6738,-3.7748,0.0481
16759,2022-08-23 13:02:00-04:00,2022-08-23 17:07:00-04:00,p,15,-0.5022,-0.516,-0.4898,0.000466,0.2125214015954717,-3.6738,-3.7748,0.0481
16761,2022-08-23 17:21:00-04:00,2022-08-23 21:20:00-04:00,p,15,-0.5072,-0.5212,-0.494,0.000529,0.1619369440455859,-3.6738,-3.7748,0.0481
16762,2022-08-23 21:22:00-04:00,2022-08-24 01:14:00-04:00,p,15,-0.5091,-0.5231,-0.4954,0.000487,0.18874505428195,-3.6738,-3.7748,0.0481
16763,2022-08-24 01:19:00-04:00,2022-08-24 03:53:00-04:00,p,15,-0.5096,-0.5237,-0.4955,0.00065,0.1022453104006114,-3.6738,-3.7748,0.0481
16765,2022-08-24 05:39:00-04:00,2022-08-24 09:03:00-04:00,p,15,-0.5138,-0.528,-0.4994,0.00055,0.1552719826249345,-3.6738,-3.7748,0.0481
